order_id,account_id,bank_to,account_to,category,amount
32236,1938,UV,41125863,leasing,58.6
33913,3048,UV,57049596,leasing,463.12
32086,1832,UV,33134043,leasing,207.20999999999998
34186,3227,UV,62453669,leasing,172.1
35558,4186,UV,72907602,leasing,89.4
32391,2044,UV,64375972,leasing,86.1
30661,863,UV,57466894,leasing,443.33000000000004
31938,1733,UV,52269470,leasing,312.6
34764,3632,UV,62396734,leasing,254.4
30687,877,UV,40519672,household,211.5
31784,1623,UV,2717727,household,916
32233,1936,UV,58173835,household,214.1
33020,2457,UV,35646599,household,383.4
33467,2750,UV,35031116,household,175
34838,3682,UV,41079390,household,276.1
44536,10215,UV,65958177,household,15.2
30098,464,UV,4756558,household,350.9
30537,781,UV,94061445,household,205.4
30908,1029,UV,28123855,household,813.6
33703,2910,UV,77491187,household,677.8
34907,3742,UV,34186905,household,296.9
35092,3862,UV,37094020,household,350.8
35157,3904,UV,63099199,household,207.5
38338,6040,UV,45750951,household,263.5
41513,8158,UV,88843780,household,953.8
29657,171,UV,5356938,household,348.6
31771,1611,UV,84055351,household,40.3
32261,1956,UV,409156,household,467.4
32780,2298,UV,63721817,household,455
34378,3362,UV,25993234,household,729.4
31850,1669,UV,35302007,household,556.2
33334,2664,UV,60040694,household,345.3
40074,7181,UV,66605192,household,503
42116,8564,UV,59670215,household,717
30456,721,UV,92811554,household,219.4
31706,1567,UV,14090234,household,48
32386,2040,UV,19336450,household,526.2
33139,2528,UV,51561528,household,282.4
33781,2957,UV,65183514,household,464
39325,6699,UV,79769712,household,730.3
32494,2112,UV,22188127,household,478.8
33486,2762,UV,85078340,household,689.2
33689,2897,UV,27572107,household,575.1
34094,3164,UV,53459769,household,297.1
34372,3357,UV,28360057,household,184.1
35037,3824,UV,61468034,household,619.8
30689,878,UV,24647236,household,394.3
34605,3525,UV,81389748,household,308.4
37517,5477,UV,40210610,household,634.2
30101,467,UV,90201395,household,393.7
31543,1450,UV,804383,household,310.3
31676,1546,UV,49245339,household,417.3
29414,10,UV,18686104,household,703.3
29930,358,UV,86354624,household,53.2
30023,406,UV,36316532,household,180
30733,907,UV,56898051,household,211.8
31299,1295,UV,74620097,household,328.2
31978,1763,UV,70918726,household,114.6
32860,2348,UV,94846903,household,305.7
34691,3593,UV,49978005,household,452.4
34981,3782,UV,93482148,household,55.3
44435,10148,UV,70086633,household,420.5
29613,131,UV,29374742,household,690.4
31846,1664,UV,6438845,household,545.4
36710,4969,UV,87679707,household,830.9
30145,490,UV,89067864,household,204.2
31531,1443,UV,43636268,household,750.5
34389,3368,UV,71638446,household,438.9
29743,226,UV,29971635,household,892.8
30536,780,UV,72554701,household,622
33259,2614,UV,83787446,household,215.2
33336,2666,UV,53003144,household,64.7
34012,3108,UV,40014571,household,156
34385,3366,UV,81127321,household,396.4
34881,3720,UV,84661042,household,295.7
34928,3751,UV,58641087,household,11
31318,1311,UV,53567492,household,932.7
31874,1686,UV,27540904,household,153.2
29881,321,UV,44067668,household,187.6
30295,615,UV,30659657,household,30.9
30724,901,UV,93629043,household,191
31624,1508,UV,9055811,household,896.7
32025,1796,UV,5695713,household,180.9
32346,2015,UV,45701158,household,453.5
32455,2080,UV,62451505,household,1362.8
33071,2485,UV,69825196,household,194.4
34417,3391,UV,31342697,household,81.3
29922,353,UV,38371622,household,268.7
30824,981,UV,83665114,household,106.9
32262,1957,UV,19923216,household,159.5
37964,5774,UV,69220012,household,141.3
45827,11042,UV,59894961,household,843.6
29650,163,UV,86180990,household,311.6
30367,662,UV,32952279,household,333
31806,1640,UV,42289441,household,478.3
33950,3070,UV,28481227,household,337.4
35065,3844,UV,74524152,household,226
30610,829,UV,85781967,household,212
33628,2854,UV,42156320,household,418.6
33650,2869,UV,37169212,household,256.2
34478,3429,UV,41107934,household,53.8
44732,10345,UV,98083507,household,674.2
45189,10630,UV,65871029,household,730.3
45348,10728,UV,56014490,household,386.7
29412,8,UV,12510681,household,261.2
29683,187,UV,39898049,household,279.8
30344,647,UV,41266620,household,646.5
31727,1578,UV,44909232,household,182.5
31770,1610,UV,10384375,household,625.8
32571,2162,UV,68998408,household,846.8
37463,5445,UV,2227068,household,68.5
29638,153,UV,6886673,household,454.4
30474,731,UV,24144953,household,270.6
32722,2256,UV,65441125,household,315.2
35117,3876,UV,60230421,household,1205.6
30445,714,UV,88810574,household,378.2
31475,1404,UV,64530676,household,630.6
31544,1451,UV,44489443,household,373.4
32536,2141,UV,77834790,household,579.6
29568,100,UV,6381905,household,59.8
30004,396,UV,71221321,household,524.5
30981,1086,UV,38448971,household,137.6
31556,1460,UV,8283299,household,341.7
31619,1504,UV,29212069,household,61.9
32628,2193,UV,47578817,household,342.4
34175,3222,UV,18331057,household,67.4
34408,3385,UV,84957164,household,345.4
30280,600,UV,6513369,household,595.2
31717,1570,UV,20745683,household,286.5
33767,2949,UV,79491674,household,78.3
30401,680,UV,98674255,household,485.3
32410,2053,UV,22726750,household,440.9
32497,2115,UV,74184041,household,194
33161,2542,UV,28103435,household,43.5
33964,3080,UV,4152691,household,335.9
34701,3603,UV,31472325,household,788.3
35168,3912,UV,99253552,household,117.7
30761,926,UV,50076764,household,174.8
32696,2242,UV,83031367,household,553.8
34650,3560,UV,69438946,household,335
35103,3869,UV,88817554,household,636
31866,1681,UV,8172750,household,855
33211,2575,UV,83146077,household,217.1
35243,3964,UV,49043488,household,214.6
30454,719,UV,95629697,household,199.1
30580,810,UV,99310320,household,207.6
31308,1302,UV,38729328,household,392.4
31811,1642,UV,27920514,household,359.7
34243,3266,UV,53358691,household,11.9
29407,4,UV,26693541,household,207.8
31835,1658,UV,35897404,household,195
32006,1780,UV,76511865,household,542.9
32469,2090,UV,78000944,household,353.2
33735,2930,UV,40203636,household,1203.2
39925,7099,UV,96372824,household,23.6
30991,1094,UV,80894112,household,140.8
31505,1422,UV,24991828,household,265.5
32511,2122,UV,7883274,household,766.3
33078,2488,UV,25563156,household,203
33494,2767,UV,37215685,household,466.4
34192,3231,UV,8378410,household,263.6
34468,3423,UV,56754469,household,111
35035,3820,UV,41454017,household,805.4
32045,1806,UV,84037089,household,255.2
32264,1958,UV,90704673,household,293.4
32350,2017,UV,15796089,household,185.5
32806,2318,UV,58512443,household,308.1
34612,3534,UV,3138167,household,218.9
32515,2125,UV,70317023,household,322.5
34820,3670,UV,46954530,household,296.1
34987,3785,UV,21385729,household,650.2
37324,5362,UV,18269801,household,641.3
29839,290,UV,10382223,household,265.3
30507,759,UV,40699601,household,195.2
32083,1829,UV,42750388,household,368.4
32256,1951,UV,67909365,household,70.9
33154,2537,UV,70319515,household,1354
34326,3323,UV,78556829,household,349.8
42779,9030,UV,55505740,household,258.7
29934,359,UV,86209541,household,354.4
31919,1719,UV,80013709,household,276.8
31939,1733,UV,57563334,household,580.8
30182,517,UV,82919829,household,925.5
30885,1016,UV,35817569,household,261.9
31028,1117,UV,52116602,household,164
31030,1118,UV,32868296,household,363.7
31641,1519,UV,68640708,household,344.3
32531,2138,UV,60928738,household,978.8
34083,3158,UV,24583161,household,210
31234,1251,UV,78350180,household,787
32396,2048,UV,69120418,household,252.5
32545,2146,UV,75200062,household,240
33731,2928,UV,24262804,household,356.6
40463,7485,UV,56684088,household,1027.9
30412,687,UV,3712326,household,144.4
30742,914,UV,90846919,household,229.8
31022,1111,UV,64148080,household,396.2
31124,1179,UV,68278848,household,280.8
32617,2189,UV,89534949,household,144.9
32635,2199,UV,58226454,household,66.8
32904,2375,UV,68029534,household,27.9
32908,2377,UV,10629874,household,165.2
33625,2849,UV,46355319,household,270.4
33905,3042,UV,51078170,household,288.4
35174,3916,UV,38921874,household,1090
31781,1621,UV,69087219,household,788.7
31843,1662,UV,28918445,household,962.6
33517,2779,UV,95626550,household,826.2
34195,3234,UV,99641459,household,265.9
34577,3495,UV,9359574,household,507.9
30120,475,UV,33983725,household,276
32855,2346,UV,36571818,household,33.4
34291,3300,UV,88663518,household,663.2
34585,3501,UV,83109223,household,759
37214,5290,UV,29544717,household,629.3
37616,5541,UV,59490781,household,311.4
42744,9006,UV,73640763,household,454.1
30647,856,UV,71847098,household,362.5
30838,988,UV,82773095,household,251.2
31200,1229,UV,85866784,household,550.5
32099,1838,UV,67060506,household,894
32147,1877,UV,99609601,household,62.9
38263,5991,UV,6799704,household,197.8
41755,8327,UV,66402190,household,410.4
29896,331,UV,55443829,household,352.8
31891,1698,UV,6397009,household,964.2
34269,3285,UV,32551253,household,210
31940,1734,UV,77629792,household,943.1
33744,2935,UV,54752987,household,210
35105,3871,UV,55483001,household,15.3
39178,6609,UV,11188424,household,388.1
30118,474,UV,33440119,household,69.4
31663,1535,UV,60955130,household,275.7
32195,1908,UV,45842748,household,359.4
33016,2453,UV,32186746,household,219
29711,204,UV,59721839,household,195
32039,1802,UV,57112502,household,111.2
32962,2416,UV,52533727,household,942.5
34425,3397,UV,22606748,household,940
34503,3451,UV,61476659,household,709.7
35691,4273,UV,91834884,household,990.9
33670,2884,UV,41624492,household,385.4
34620,3540,UV,51321852,household,256.5
34784,3645,UV,37983209,household,702.1
34836,3680,UV,42364639,household,247
35875,4413,UV,8759522,household,780.2
29924,354,UV,38533955,household,477.1
30040,423,UV,78170078,household,194.2
32495,2114,UV,20697045,household,510.2
32903,2374,UV,11096793,household,233.1
37177,5269,UV,7043707,household,79.3
30820,978,UV,70650827,household,206.2
34721,3612,UV,61390018,household,67.6
34927,3750,UV,81509756,household,777.4
45272,10679,UV,90083878,household,667
30571,802,UV,13280040,household,187.6
32777,2297,UV,46263361,household,81.9
32849,2343,UV,28312742,household,472.3
33627,2853,UV,25895470,household,247.2
35085,3856,UV,91998385,household,228
29408,4,UV,5848086,household,128.5
33632,2858,UV,57180392,household,533.3
29673,179,UV,16450244,household,761.5
30164,504,UV,2230048,household,230.8
32175,1897,UV,56447219,household,845.8
34204,3240,UV,58338659,household,511
32108,1846,UV,47556239,household,206.2
32297,1979,UV,32008636,household,201.4
33411,2713,UV,34315210,household,338.7
34499,3446,UV,46330589,household,1265.9
34731,3615,UV,28111076,household,378.1
35197,3932,UV,38860297,household,159.3
29944,365,UV,12044257,ins_paymt,0.5
34363,3353,UV,21930182,ins_paymt,41.4
34922,3747,UV,1665688,ins_paymt,150
37940,5758,UV,75170343,ins_paymt,799.6
32838,2335,UV,98547273,ins_paymt,48.5
30400,679,UV,84744864,ins_paymt,28.1
34093,3163,UV,83438044,ins_paymt,162
32231,1934,UV,30378473,ins_paymt,72
29719,208,UV,98481541,ins_paymt,98.6
32450,2075,UV,65491747,ins_paymt,61.9
31387,1348,UV,14109647,ins_paymt,49.2
33286,2638,UV,68702125,ins_paymt,453.8
36445,4794,UV,85381936,ins_paymt,314.2
41883,8405,UV,41846251,ins_paymt,334.4
30633,848,UV,7052839,ins_paymt,102.5
31694,1560,UV,97033959,ins_paymt,43.7
32695,2241,UV,84126734,ins_paymt,1.6
32067,1819,UV,82754003,ins_paymt,825.3
33891,3033,UV,11267763,ins_paymt,113.7
32413,2054,UV,2714741,ins_paymt,280.2
33444,2734,UV,25696611,ins_paymt,129.3
29953,368,UV,35746020,ins_paymt,26.9
32980,2427,UV,48815095,ins_paymt,234.2
34391,3368,UV,2184236,ins_paymt,17.6
31414,1366,UV,48775595,ins_paymt,0.1
33859,3007,UV,2805859,ins_paymt,559.6
33740,2932,UV,90010833,ins_paymt,0.4
35889,4418,UV,51602697,ins_paymt,90.6
32681,2234,UV,95181035,ins_paymt,81.1
34757,3629,UV,21008116,ins_paymt,874.2
31065,1139,UV,35875827,ins_paymt,238.6
33707,2911,UV,28014308,ins_paymt,257.2
30896,1020,UV,24497020,ins_paymt,1
33040,2471,UV,61662065,ins_paymt,36.3
32361,2023,UV,74848830,ins_paymt,105.2
32918,2383,UV,40245962,ins_paymt,13.9
29441,29,UV,41335338,ins_paymt,0.8
32579,2166,UV,73421168,ins_paymt,526.3
33702,2910,UV,32031208,loan_payt,729.13
37516,5477,UV,48098021,loan_payt,727.93000000000006
37740,5622,UV,45906978,loan_payt,691.83
31354,1329,UV,31472492,loan_payt,196.02
38837,6363,UV,2478039,loan_payt,145.9
41064,7859,UV,4752576,loan_payt,601.02
38936,6440,UV,75896376,loan_payt,288.1
35107,3872,UV,37346983,loan_payt,250.21999999999997
43912,9790,UV,22918135,loan_payt,279.1
30681,873,UV,38070190,loan_payt,297.5
32700,2245,UV,2059746,loan_payt,724.88
40991,7819,UV,847703,loan_payt,43.4
36371,4746,UV,51417624,loan_payt,341.3
39102,6555,UV,80658405,loan_payt,590
40209,7262,UV,99959164,loan_payt,122.1
41334,8039,UV,23606485,loan_payt,390.05
45224,10652,UV,59188014,loan_payt,381
37850,5700,UV,47866308,loan_payt,172.8
41746,8320,UV,30686378,loan_payt,516.12
45448,10799,UV,80825555,loan_payt,51.9
45536,10857,UV,47286009,loan_payt,642.63
34022,3115,UV,94811379,loan_payt,535.33
42431,8784,UV,10770130,loan_payt,309.8
43962,9828,UV,86956995,loan_payt,527.47
29863,309,UV,74396675,loan_payt,190.1
30083,451,UV,62285023,loan_payt,720.8
35737,4309,UV,97354483,loan_payt,482.53000000000003
37013,5164,UV,10503888,loan_payt,62.1
41339,8041,UV,52271634,loan_payt,390.05
36454,4803,UV,17711252,loan_payt,123.2
42200,8625,UV,74800854,loan_payt,197.07999999999998
29858,303,UV,25709551,loan_payt,313.2
42782,9031,UV,95826726,loan_payt,208.8
39648,6924,UV,50566107,loan_payt,405.95
42274,8680,UV,42112159,loan_payt,238.11999999999998
44321,10063,UV,42204785,loan_payt,648.37
34290,3300,UV,49339282,loan_payt,778.65
39646,6922,UV,54632151,loan_payt,581.17
45970,11135,UV,31748539,loan_payt,507.3
31729,1580,UV,11339313,loan_payt,809.42
32454,2080,UV,34001827,loan_payt,596.1
42029,8505,UV,92435764,loan_payt,357
44983,10493,UV,88460844,loan_payt,557.53
30113,472,UV,6824928,loan_payt,820.0200000000001
35956,4467,UV,25870239,loan_payt,239.45
41418,8094,UV,16097522,loan_payt,612.3
46055,11186,UV,92339318,loan_payt,654.12
34209,3242,UV,96171485,loan_payt,155.1
42787,9034,UV,53641200,loan_payt,317.9
45363,10738,UV,56781524,loan_payt,322.15
32893,2371,UV,10878855,loan_payt,710.13
40815,7713,UV,76325124,loan_payt,367.37
31483,1407,UV,51198023,loan_payt,522.77
32064,1819,UV,82792853,loan_payt,399.08000000000004
29578,105,UV,58251345,loan_payt,734.8
44733,10345,UV,38070029,loan_payt,260.5
42781,9030,UV,13342953,loan_payt,324.2
43068,9235,UV,2864957,loan_payt,173.5
45885,11079,UV,40114671,loan_payt,819.15
32405,2051,UV,74274343,loan_payt,489.82
32702,2247,UV,52448576,loan_payt,302.1
38462,6118,UV,16368747,loan_payt,751.8
30375,666,UV,65873688,loan_payt,104.5
31235,1252,UV,84370898,loan_payt,411.46999999999997
34098,3166,UV,16657728,loan_payt,370.28000000000003
29663,173,UV,38819456,loan_payt,873.4
31621,1506,UV,28518402,loan_payt,949.8
36110,4576,UV,20694566,loan_payt,833.9
41042,7844,UV,97729610,loan_payt,381.6
35975,4476,UV,18494886,loan_payt,63.3
33470,2751,WX,57857632, ,295.7
35273,3986,WX,87679379, ,264.9
34229,3256,WX,73508322, ,449
34436,3402,WX,85702967, ,432.4
32402,2050,WX,28735864, ,554.2
32917,2383,WX,50398296, ,333.4
30065,441,WX,11125362, ,76.5
34247,3268,WX,36828112, ,63.4
31968,1759,WX,8029026, ,186.6
33602,2834,WX,58814722, ,272.6
37939,5758,WX,15063757, ,320.3
30021,405,WX,11276412, ,149.7
30469,728,WX,87029039, ,411.9
33717,2916,WX,87459617, ,0.2
29623,141,WX,71174192, ,179.1
30354,655,WX,48714017, ,203.6
33430,2725,WX,80807143, ,6.6
37892,5724,WX,21557212, ,122
32188,1905,WX,17456478, ,322.5
33963,3079,WX,63926827, ,206.5
46185,11265,WX,80508869, ,260.7
35212,3941,WX,13397574, ,59.9
30737,911,WX,10116327, ,96.8
31703,1566,WX,15924412, ,116.4
32120,1856,WX,413990, ,144.9
33243,2602,WX,59156989, ,407.3
33542,2799,WX,8040637, ,487
32443,2071,WX,44377255, ,309.3
33185,2551,WX,38843870, ,281.8
31461,1399,WX,32165342, ,1.3
34019,3113,WX,14441299, ,404.3
40990,7819,WX,14313167, ,172.1
30754,922,WX,73872160, ,25.5
30141,485,WX,56978738, ,159.1
33869,3015,WX,854856, ,213
45622,10915,WX,53494477, ,452
31325,1316,WX,87733494, ,61.9
29993,392,WX,27344715, ,566.3
31395,1352,WX,39692401, ,344.5
31105,1168,WX,34381449, ,4
34418,3391,WX,58574038, ,608.2
30625,843,WX,32156717, ,12.8
30906,1026,WX,63060033, ,33.5
35241,3963,WX,88884788, ,9.5
41990,8475,WX,90749495, ,383.3
34190,3229,WX,5108792, ,641.1
29770,242,WX,62032568, ,297.7
32716,2252,WX,61189848, ,146.9
34722,3612,WX,4672742, ,241
31906,1708,WX,62805408, ,333.9
34114,3179,WX,81993627, ,101.5
42626,8926,WX,2699643, ,269.3
42992,9167,WX,99994199, ,88.7
30233,558,WX,11205697, ,147.6
33841,2996,WX,21435213, ,1.5
30909,1029,WX,347924, ,34.2
32292,1976,WX,33949554, ,215.7
32049,1809,WX,62114232, ,18.3
32526,2134,WX,15210831, ,64.1
34365,3354,WX,12488460, ,270.4
37215,5290,WX,1615906, ,224.5
37423,5422,WX,95722668, ,232
34713,3609,WX,36661124, ,423.8
34888,3726,WX,41449713, ,258.8
38202,5952,WX,37493223, ,159.4
31756,1598,WX,12520486, ,738.4
31107,1169,WX,2818489, ,59.1
32435,2068,WX,6661606, ,140.5
32618,2189,WX,36365342, ,70.4
33906,3042,WX,17494821, ,345.9
33986,3094,WX,36868620, ,1
34352,3346,WX,56243741, ,493
30364,660,WX,50051724, ,533.8
31016,1105,WX,69901072, ,401.5
31758,1599,WX,99690108, ,400.4
33553,2810,WX,72857814, ,582.8
34055,3140,WX,26200568, ,197.8
29556,96,WX,41707503, ,214
30600,823,WX,75077736, ,151.5
32570,2161,WX,86137514, ,106.8
33397,2702,WX,90875982, ,2.9
35383,4066,WX,20153117, ,724.6
30018,404,WX,36616319, ,345
31037,1123,WX,23123979, ,666.8
44357,10093,WX,57294940, ,33.1
29866,311,WX,80353498, ,37.1
31620,1504,WX,69836336, ,488.7
30948,1058,WX,54740381, ,40.8
33864,3011,WX,47335153, ,13.8
35504,4150,WX,91151189, ,166.9
38028,5817,WX,85494482, ,935.2
34489,3437,WX,29037130, ,676.1
29689,190,WX,3125066, ,323.3
31737,1590,WX,79533683, ,102.5
32381,2035,WX,54719960, ,9.3
30301,618,WX,93719195, ,303.5
33321,2655,WX,4603857, ,8.9
34141,3199,WX,75887262, ,216.4
30396,678,WX,52606773, ,192.9
30493,749,WX,49583470, ,22.6
31237,1253,WX,10639518, ,533
32286,1973,WX,37152791, ,115
33688,2896,WX,62635773, ,29.5
33727,2926,WX,11561584, ,109.3
29990,389,WX,25948596, ,328
30211,541,WX,97620743, ,7.2
31126,1181,WX,99466686, ,32.9
31710,1568,WX,99360131, ,4.9
31683,1552,WX,17611515,leasing,102.1
34090,3163,WX,2153873,leasing,222.17
37560,5505,WX,15837931,leasing,290.82
31038,1124,WX,20725280,leasing,481.37
34727,3614,WX,95418405,leasing,338.27
32548,2147,WX,37541866,leasing,134.1
32926,2390,WX,12861097,leasing,235.3
32986,2431,WX,63151824,leasing,150.2
34203,3240,WX,70950943,leasing,195.13
33025,2464,WX,54447740,leasing,259.2
30691,880,WX,69104659,leasing,169.01
32186,1904,WX,91014575,leasing,111.6
29739,222,WX,52384513,leasing,344.09000000000003
35532,4171,WX,22916323,leasing,261.18
30298,617,WX,41264140,leasing,260.71999999999997
30157,500,WX,67136871,leasing,262.96
29445,34,WX,21845197,leasing,147.9
34974,3778,WX,62903511,leasing,151.5
35767,4332,WX,43657523,leasing,460.96000000000004
30089,456,WX,12626231,leasing,478.31000000000006
35227,3950,WX,71886944,leasing,118.5
29800,266,WX,96796440,leasing,497.52
30249,572,WX,71732580,leasing,141.3
35200,3935,WX,62539005,leasing,118.4
31884,1693,WX,14131403,leasing,248.2
38026,5817,WX,72341751,leasing,384.9
30003,395,WX,8607322,leasing,82.8
33319,2655,WX,94447552,leasing,221.6
33064,2482,WX,51882064,leasing,172.1
33256,2612,WX,2631092,leasing,225.95
34844,3689,WX,69802808,leasing,460.98999999999995
33254,2609,WX,66515242,leasing,488.18999999999994
29460,39,WX,949460,household,297
29505,68,WX,86834001,household,170.5
29609,126,WX,62923598,household,738.4
33656,2873,WX,11313259,household,361.5
31186,1222,WX,91109859,household,172.7
31851,1670,WX,84970950,household,124.2
32148,1879,WX,53768026,household,90.7
29769,242,WX,23104387,household,106.2
30081,449,WX,77323555,household,178.9
30188,522,WX,31764650,household,7.7
31382,1346,WX,66261118,household,159.2
32332,2006,WX,41503340,household,276.4
32352,2018,WX,36951273,household,311.5
33263,2618,WX,72358518,household,322.3
34213,3245,WX,34591257,household,387.8
34608,3528,WX,97499405,household,765.5
30492,749,WX,49041187,household,496.5
31597,1488,WX,69482773,household,585
36680,4948,WX,39958155,household,471
43746,9677,WX,83789282,household,894.4
29984,385,WX,28537345,household,216
30031,412,WX,35379701,household,872.7
31205,1234,WX,71036088,household,223.6
31646,1524,WX,26553452,household,270.5
31970,1760,WX,63081288,household,25.1
32595,2173,WX,74140065,household,195.1
33528,2789,WX,94019633,household,296.5
34000,3098,WX,95756363,household,460.5
34840,3684,WX,86708855,household,336.5
29870,312,WX,31189668,household,781.4
31448,1389,WX,71177351,household,637.6
32821,2324,WX,80225026,household,415.1
33106,2505,WX,57194352,household,13.6
33153,2536,WX,6038499,household,313.6
33783,2960,WX,53651827,household,888.4
35483,4134,WX,37454885,household,593.2
36167,4616,WX,88828020,household,1226
32950,2409,WX,68054622,household,502.8
34077,3154,WX,76435845,household,360.9
34601,3515,WX,37745529,household,256.3
30338,641,WX,41606414,household,333
31401,1355,WX,64249014,household,360.6
32357,2020,WX,37676316,household,232.9
32491,2108,WX,52307826,household,597.4
33289,2641,WX,13973546,household,512.6
35495,4144,WX,44854801,household,875.3
30965,1075,WX,87197690,household,386.8
31081,1151,WX,90602427,household,326.3
31143,1194,WX,70871931,household,317.1
31912,1712,WX,3848445,household,162.6
33597,2832,WX,70201998,household,212.2
40099,7190,WX,11074567,household,539.4
42634,8931,WX,9704506,household,174.9
29477,50,WX,75148117,household,26.9
30029,410,WX,85225909,household,382.5
30319,629,WX,2222919,household,150
31562,1465,WX,32052809,household,190.4
33507,2773,WX,54261672,household,335.4
35392,4071,WX,88639789,household,1027.2
44900,10439,WX,55833750,household,1013.4
29404,3,WX,83084338,household,113.5
30053,434,WX,98904990,household,566.6
32305,1990,WX,24609065,household,216.8
33712,2914,WX,71556800,household,182.2
33868,3015,WX,49125337,household,1.8
33909,3045,WX,59194171,household,236.6
34423,3394,WX,18512994,household,169.8
32336,2009,WX,4761881,household,299.5
32859,2347,WX,25791567,household,347.7
34059,3142,WX,91892325,household,125.4
29788,255,WX,88934081,household,532.3
31102,1168,WX,84145503,household,243.2
31365,1337,WX,46227514,household,326.4
31655,1530,WX,24157417,household,370
32740,2272,WX,99929630,household,398.6
33009,2447,WX,57538109,household,691.1
34361,3353,WX,11269444,household,1061.6
34604,3524,WX,74303066,household,306
31187,1223,WX,7625335,household,139.8
32472,2096,WX,16533756,household,373.1
40866,7745,WX,99381535,household,1016
30237,561,WX,77749645,household,130.8
31702,1566,WX,11077720,household,437.5
31709,1568,WX,7532716,household,439.9
31746,1594,WX,15203357,household,457.7
32217,1924,WX,86879318,household,196.2
33929,3055,WX,24442416,household,114
34596,3511,WX,58378344,household,231.3
29525,78,WX,32111394,household,903.9
30011,400,WX,99955695,household,694.8
30881,1011,WX,17116374,household,708.5
31611,1497,WX,59296756,household,26.1
34804,3659,WX,60077226,household,167.2
34984,3783,WX,49779665,household,304.1
31045,1126,WX,12984758,household,279.1
31828,1652,WX,88888269,household,342.2
32433,2066,WX,35182011,household,231.9
34264,3280,WX,41357261,household,172.6
46056,11186,WX,55896991,household,981
29579,106,WX,46916538,household,373.5
32183,1904,WX,72036003,household,299.1
33919,3051,WX,89318686,household,410.4
33953,3072,WX,249654,household,526.8
34405,3381,WX,40119654,household,997.1
41748,8321,WX,27547550,household,704.1
29565,98,WX,95535426,household,74.9
31506,1423,WX,64437407,household,239.4
32460,2083,WX,89846694,household,828.2
32828,2329,WX,27642166,household,440
33763,2946,WX,52027302,household,267.2
29913,344,WX,47483712,household,473.9
30025,407,WX,90311783,household,541.1
30226,550,WX,49558728,household,34.9
32574,2164,WX,68996095,household,755.2
34095,3164,WX,37334716,household,43.3
35274,3987,WX,32697832,household,499.2
31053,1133,WX,45995962,household,210.3
31723,1576,WX,88001566,household,1181.6
32620,2190,WX,48310,household,364.9
30810,967,WX,9696704,household,682.4
33557,2811,WX,92551469,household,1458.4
41532,8169,WX,75957637,household,214.8
45401,10762,WX,41995155,household,543.5
29537,86,WX,36292475,household,100.2
32365,2026,WX,61090582,household,194.3
32535,2140,WX,27352017,household,231.8
34384,3365,WX,74494957,household,67.7
35020,3809,WX,10469216,household,196.5
35154,3902,WX,38989275,household,101.6
31046,1127,WX,43852061,household,626
31946,1740,WX,75491714,household,271.3
32115,1851,WX,48939102,household,364.9
33396,2702,WX,31848305,household,353.7
32124,1859,WX,63530605,household,282.6
33631,2857,WX,60526561,household,631.7
34304,3310,WX,15485203,household,327.7
35263,3979,WX,51212304,household,625.6
35664,4253,WX,66295969,household,734.4
35773,4336,WX,30210501,household,831.6
31793,1630,WX,99400460,household,359.5
32219,1926,WX,87020074,household,264.3
32564,2156,WX,3410566,household,992.1
33937,3061,WX,62345623,household,197.8
34534,3471,WX,495654,household,544.6
34740,3621,WX,1515150,household,531.9
35066,3845,WX,31715512,household,886.6
30480,737,WX,70212787,household,281.7
32721,2255,WX,25985443,household,208.4
35260,3978,WX,59417921,household,361.6
30041,424,WX,64132481,household,459.1
30213,542,WX,82309841,household,275
30738,912,WX,13603061,household,233.2
33837,2994,WX,20186478,household,321.7
34855,3699,WX,57787090,household,708.5
44233,10005,WX,9563577,household,915.1
29925,355,WX,5620038,household,501.2
32914,2381,WX,94099801,household,935.8
33540,2798,WX,61733460,household,609.4
34147,3205,WX,31185347,household,156.4
44563,10233,WX,6003463,household,45.6
45222,10650,WX,40695470,household,1035.6
30275,595,WX,22432470,household,470.2
31519,1435,WX,87787443,household,794.9
33015,2452,WX,99223190,household,324.4
34075,3153,WX,47472262,household,317.5
34575,3493,WX,38925045,household,227.7
34882,3721,WX,69870853,household,212.8
29764,240,WX,50178039,household,962.1
29783,250,WX,24246722,household,306.6
30271,591,WX,33145171,household,278.8
30971,1080,WX,40894991,household,618.5
32347,2016,WX,59047102,household,74.1
34441,3410,WX,46270674,household,350.5
34997,3795,WX,49257469,household,241.9
36755,4999,WX,20009368,household,702.8
31133,1187,WX,56067287,household,228.8
31697,1561,WX,32302445,household,5.1
31869,1683,WX,63649123,household,134.2
32826,2327,WX,58510798,household,1320.8
34486,3435,WX,24808752,household,309
32414,2055,WX,8321655,household,684.4
33451,2739,WX,92235922,household,41.4
33959,3076,WX,67460548,household,271.5
34153,3210,WX,29783749,household,738.8
34751,3628,WX,48774606,household,179.1
30796,954,WX,698990,household,35.7
33778,2954,WX,47941517,household,830.6
32068,1820,WX,58238744,household,779.4
33448,2737,WX,2289492,household,445.6
33668,2882,WX,76007932,household,800.2
33973,3087,WX,48730450,household,84.5
40227,7274,WX,33532422,household,460.3
30984,1088,WX,46244287,household,303.2
33412,2715,WX,67997187,household,170.7
33664,2879,WX,51897668,household,719.3
34667,3574,WX,11223960,household,232.8
43508,9513,WX,64432430,household,831.9
31762,1603,WX,92258166,household,235.9
