index,period_transactions_total,card_number,is_full_payer,payment_type,balance_percent,card_id,remaining_balance_last_period,total_amount_owed,total_amount_paid,total_interest_applied,remaining_balance_this_period,period_start,period_end,payment_completed_date,payment_due_date
7103,15152.3,3545205492276036,1,1,62.3908252028048,422,0,15152.3,9453.64500720459,0,5698.65499279541,2019-02-18,2019-02-18,2019-02-18,2019-04-18
7096,19655.14,3545205492276036,1,1,55.7217824302695,422,0,19655.14,10952.1943471649,0,8702.94565283513,2018-09-18,2018-09-18,2018-09-18,2018-11-18
7854,6744.02,676239483644,0,1,65.6461741061618,470,11687.085305,18717.4388949725,12287.2825252081,286.3335899725,6430.15636976441,2021-12-19,2021-12-19,2021-12-19,2022-02-19
7833,6042.76,676239483644,0,1,43.7574439489026,470,0,6042.76,2644.15731996671,0,3398.60268003329,2020-04-19,2020-04-19,2020-04-19,2020-06-19
7835,10672.5,676239483644,0,1,39.071372097127,470,8856.48596143679,19652.9767648969,7678.68767997478,123.990803460115,11974.2890849221,2020-06-19,2020-06-19,2020-06-19,2020-08-19
8206,6284.16,4979468751251138123,0,1,52.3338325889877,486,0,6284.16,3288.74177402413,0,2995.41822597587,2021-12-03,2021-12-03,2021-12-03,2022-02-03
8460,18038.44,180007844707254,0,1,35.2691839554447,502,23302.47,42074.937805,14839.4872135844,734.027805,27235.4505914156,2021-01-14,2021-01-14,2021-01-14,2021-03-14
9744,10452.34,341853034307926,1,1,41.5063780212881,588,0,10452.34,4338.3877524703,0,6113.95224752969,2020-12-14,2020-12-14,2020-12-14,2021-02-14
9755,8801.56,341853034307926,1,1,51.8258296571054,588,0,8801.56,4561.48149276793,0,4240.07850723207,2021-09-14,2021-09-14,2021-09-14,2021-11-14
9746,4686.84,341853034307926,1,1,13.6288614701103,588,0,4686.84,638.762930925717,0,4048.07706907428,2021-01-14,2021-01-14,2021-01-14,2021-03-14
9738,9568.94,341853034307926,1,1,85.6380098990266,588,0,9568.94,8194.64978443191,0,1374.29021556808,2020-07-14,2020-07-14,2020-07-14,2020-09-14
9759,11341.94,341853034307926,1,1,58.8893748211197,588,0,11341.94,6679.1975585865,0,4662.7424414135,2021-12-14,2021-12-14,2021-12-14,2022-02-14
10603,7477.82,379682685038174,1,1,47.557216614459,652,0,7477.82,3556.24305543934,0,3921.57694456066,2020-03-04,2020-03-04,2020-03-04,2020-05-04
10581,12258.44,379682685038174,1,1,49.110400508456,652,0,12258.44,6020.16898008877,0,6238.27101991123,2018-08-04,2018-08-04,2018-08-04,2018-10-04
10614,17859.58,379682685038174,1,1,42.3640343834865,652,0,17859.58,7566.03861194628,0,10293.5413880537,2020-10-04,2020-10-04,2020-10-04,2020-12-04
10595,12763.1,379682685038174,1,1,62.0720418224163,652,0,12763.1,7922.31676983681,0,4840.78323016318,2019-09-04,2019-09-04,2019-09-04,2019-11-04
10629,9214.66,379682685038174,1,1,84.9308532805916,652,0,9214.66,7826.08936490536,0,1388.57063509464,2021-09-04,2021-09-04,2021-09-04,2021-11-04
10626,10777.78,379682685038174,1,1,60.9059958649636,652,0,10777.78,6564.31424113487,0,4213.46575886513,2021-07-04,2021-07-04,2021-07-04,2021-09-04
10597,12351.1,379682685038174,1,1,36.7642028975099,652,0,12351.1,4540.78346407434,0,7810.31653592565,2019-10-04,2019-10-04,2019-10-04,2019-12-04
10622,12072.46,379682685038174,1,1,56.238657396799,652,0,12072.46,6789.3894187656,0,5283.0705812344,2021-05-04,2021-05-04,2021-05-04,2021-07-04
10578,12068.52,379682685038174,1,1,41.739129107688,652,0,12068.52,5037.29514418715,0,7031.22485581285,2018-06-04,2018-06-04,2018-06-04,2018-08-04
10612,14003.62,379682685038174,1,1,41.488870659395,652,0,14003.62,5809.94378943317,0,8193.67621056683,2020-09-04,2020-09-04,2020-09-04,2020-11-04
10610,12939.06,379682685038174,1,1,42.926137061139,652,0,12939.06,5554.23863002301,0,7384.82136997699,2020-08-04,2020-08-04,2020-08-04,2020-10-04
10624,17513.82,379682685038174,1,1,41.2761246598848,652,0,17513.82,7229.02617590784,0,10284.7938240922,2021-06-04,2021-06-04,2021-06-04,2021-08-04
10607,12094.36,379682685038174,1,1,30.3425645530003,652,0,12094.36,3669.73899027225,0,8424.62100972775,2020-06-04,2020-06-04,2020-06-04,2020-08-04
11127,14426.1,6011382164956944,1,1,39.7071847380424,684,0,14426.1,5728.19817749473,0,8697.90182250526,2021-10-24,2021-10-24,2021-10-24,2021-12-24
11124,8216.44,6011382164956944,1,1,23.7180309456145,684,0,8216.44,1948.77778182785,0,6267.66221817215,2021-08-24,2021-08-24,2021-08-24,2021-10-24
11130,2900.02,6011382164956944,1,1,50.624316228822,684,0,2900.02,1468.11529549908,0,1431.90470450092,2021-12-24,2021-12-24,2021-12-24,2022-02-24
12632,6672.62,4304523574298826565,1,1,51.8205134541703,780,0,6672.62,3457.78594484566,0,3214.83405515434,2021-09-11,2021-09-11,2021-09-11,2021-11-11
14437,10921.24,4924283467942683,0,1,54.6502561259328,1176,2403.49,13348.7649,7295.13420749862,24.0349,6053.63069250138,2021-06-07,2021-06-07,2021-06-07,2021-08-07
14422,6252.52,4924283467942683,0,1,29.9680328492072,1176,3211.5970102551,9512.29096540893,2850.64648122592,48.1739551538265,6661.64448418301,2020-04-07,2020-04-07,2020-04-07,2020-06-07
14419,1691.71,4924283467942683,0,1,42.6556426799016,1176,0,1691.71,721.609772780163,0,970.100227219837,2020-01-07,2020-01-07,2020-01-07,2020-03-07
14420,1199.64,4924283467942683,0,1,41.5710910217473,1176,970.100227219837,2235.22199255718,929.206169064057,65.481765337339,1306.01582349312,2020-02-07,2020-02-07,2020-02-07,2020-04-07
14431,6413.06,4924283467942683,0,1,54.9903011991093,1176,0,6413.06,3526.5610100796,0,2886.4989899204,2020-12-07,2020-12-07,2020-12-07,2021-02-07
14424,2908.96,4924283467942683,0,1,29.1087923373462,1176,12914.164484183,16727.1159980758,4869.0614599069,903.991513892811,11858.0545381689,2020-05-07,2020-05-07,2020-05-07,2020-07-07
16834,8765.96,5224966038869005,0,1,66.8346586755541,1432,0,8765.96,5858.6994456356,0,2907.2605543644,2017-07-15,2017-07-15,2017-07-15,2017-09-15
16830,12297.22,5224966038869005,0,1,74.5363566935436,1432,18877.1552,31901.1456752,23777.951729794,726.7704752,8123.19394540597,2017-04-15,2017-04-15,2017-04-15,2017-06-15
16852,23899.08,3572092763916649,1,1,47.3160840836656,1433,0,23899.08,11308.1087880225,0,12590.9712119775,2017-09-27,2017-09-27,2017-09-27,2017-11-27
16847,43043.74,3572092763916649,1,1,35.9636604973118,1433,0,43043.74,15480.1045189456,0,27563.6354810544,2017-05-27,2017-05-27,2017-05-27,2017-07-27
8775,7492,676210306095,1,1,33.1453948874613,525,0,7492,2483.2529849686,0,5008.7470150314,2021-08-15,2021-08-15,2021-08-15,2021-10-15
8773,3030.82,676210306095,1,1,22.9602088638864,525,0,3030.82,695.882602288442,0,2334.93739771156,2021-07-15,2021-07-15,2021-07-15,2021-09-15
9186,17734.44,2293135299383030,1,1,61.7561828407594,557,0,17734.44,10952.1131921848,0,6782.32680781523,2021-06-08,2021-06-08,2021-06-08,2021-08-08
9192,16561.8,2293135299383030,1,1,46.625317837336,557,0,16561.8,7721.99188958391,0,8839.80811041608,2021-11-08,2021-11-08,2021-11-08,2022-01-08
9180,9436.82,2293135299383030,1,1,47.6598291355874,557,0,9436.82,4497.57228783294,0,4939.24771216706,2021-01-08,2021-01-08,2021-01-08,2021-03-08
9769,15207.78,501852042107,0,1,68.3423551740911,589,0,15207.78,10393.3550216944,0,4814.42497830561,2021-08-15,2021-08-15,2021-08-15,2021-10-15
10247,6202.28,6579621748241503,1,1,43.4505437380005,621,0,6202.28,2694.92438415326,0,3507.35561584674,2021-05-14,2021-05-14,2021-05-14,2021-07-14
10223,644.32,6579621748241503,1,1,55.4847353168326,621,0,644.32,357.499246593416,0,286.820753406584,2019-09-14,2019-09-14,2019-09-14,2019-11-14
10225,3019.24,6579621748241503,1,1,41.6716498291809,621,0,3019.24,1258.16712030256,0,1761.07287969744,2019-10-14,2019-10-14,2019-10-14,2019-12-14
10250,1652.12,6579621748241503,1,1,66.9408252283598,621,0,1652.12,1105.94276176278,0,546.177238237222,2021-07-14,2021-07-14,2021-07-14,2021-09-14
10245,2768.4,6579621748241503,1,1,54.6710631486383,621,0,2768.4,1513.5137122069,0,1254.8862877931,2021-04-14,2021-04-14,2021-04-14,2021-06-14
10240,3604.3,6579621748241503,1,1,32.7051627847195,621,0,3604.3,1178.79218224964,0,2425.50781775035,2020-12-14,2020-12-14,2020-12-14,2021-02-14
10221,4826.02,6579621748241503,1,1,55.6747458908636,621,0,4826.02,2686.87437164226,0,2139.14562835774,2019-08-14,2019-08-14,2019-08-14,2019-10-14
10216,2470.86,6579621748241503,1,1,50.2503940104291,621,0,2470.86,1241.61688544609,0,1229.24311455391,2019-04-14,2019-04-14,2019-04-14,2019-06-14
11638,3689.84,6505675713990824,1,1,76.1812413976421,717,0,3689.84,2810.96591758676,0,878.874082413243,2021-11-11,2021-11-11,2021-11-11,2022-01-11
12197,3558.45,2290240508491674,0,1,43.9568602708835,749,443.11,4046.535665,1778.73002807552,44.975665,2267.80563692448,2021-10-25,2021-10-25,2021-10-25,2021-12-25
12649,7084.23,4047471202180581679,0,1,40.3003645646898,781,0,7084.23,2854.97051660112,0,4229.25948339888,2021-06-24,2021-06-24,2021-06-24,2021-08-24
12650,18295.02,4047471202180581679,0,1,68.4472384901574,781,4229.25948339888,22687.1059735097,15528.697532203,162.826490110857,7158.40844130678,2021-07-24,2021-07-24,2021-07-24,2021-09-24
12656,2861.59,4047471202180581679,0,1,71.259739970439,781,0,2861.59,2039.16159302009,0,822.428406979915,2021-12-24,2021-12-24,2021-12-24,2022-02-24
12653,20559.54,4047471202180581679,0,1,92.7509385286018,781,0,20559.54,19069.1663071633,0,1490.3736928367,2021-09-24,2021-09-24,2021-09-24,2021-11-24
12829,4408.44,213124076094201,0,1,48.3120315474657,813,0,4408.44,2129.8069235511,0,2278.6330764489,2021-08-23,2021-08-23,2021-08-23,2021-10-23
12831,12907.4,213124076094201,0,1,46.5488202125255,813,7533.64120329848,21495.7509717603,10006.0184731769,1054.70976846179,11489.7324985834,2021-10-23,2021-10-23,2021-10-23,2021-12-23
12813,2206.49,213124076094201,0,1,46.302879932185,813,0,2206.49,1021.66841541567,0,1184.82158458433,2020-04-23,2020-04-23,2020-04-23,2020-06-23
13472,5059.75,2226515145153327,0,1,34.6197800497484,1005,3298.81227410292,8681.845876965,3005.63594686343,323.283602862086,5676.20993010157,2019-11-09,2019-11-09,2019-11-09,2020-01-09
13469,2449.68,2226515145153327,0,1,63.4172087031232,1005,4578.49,7524.936165,4772.10447253484,496.766165,2752.83169246516,2019-09-09,2019-09-09,2019-09-09,2019-11-09
13462,1499.25,2226515145153327,0,1,76.9818437881775,1005,1322.92226902682,2961.07910727463,2279.49329280652,138.906838247816,681.585814468115,2019-02-09,2019-02-09,2019-02-09,2019-04-09
13441,1984.78,2226515145153327,0,1,46.8848994004872,1005,4203.92645,6365.2713609,2984.35107412599,176.5649109,3380.92028677401,2017-06-09,2017-06-09,2017-06-09,2017-08-09
13471,3410.4,2226515145153327,0,1,44.2032094249774,1005,2501.79000251894,5912.19000251894,2613.37772841602,0,3298.81227410292,2019-10-09,2019-10-09,2019-10-09,2019-12-09
13457,5338.9,2226515145153327,0,1,64.0316915047637,1005,512.3299461752,5861.98887504488,3753.5306325123,10.7589288696792,2108.45824253257,2018-10-09,2018-10-09,2018-10-09,2018-12-09
13456,2268.57,2226515145153327,0,1,77.4161720301688,1005,0,2268.57,1756.2400538248,0,512.3299461752,2018-09-09,2018-09-09,2018-09-09,2018-11-09
13470,3410.4,2226515145153327,0,1,59.7850273133307,1005,2752.83169246516,6221.04115800692,3719.25115548798,57.8094655417683,2501.79000251894,2019-10-09,2019-10-09,2019-10-09,2019-12-09
13461,1792.27,2226515145153327,0,1,26.1873339939396,1005,0,1792.27,469.347730973181,0,1322.92226902682,2019-01-09,2019-01-09,2019-01-09,2019-03-09
14455,626.11,2240205143123793,0,1,75.1349492602238,1178,0,626.11,470.427430813187,0,155.682569186813,2021-01-04,2021-01-04,2021-01-04,2021-03-04
14464,891.49,2240205143123793,0,1,66.0292352341157,1178,0,891.49,588.644029188618,0,302.845970811382,2021-10-04,2021-10-04,2021-10-04,2021-12-04
14450,2057.32,2240205143123793,0,1,49.5625634523408,1178,10132.46,12544.4161,6217.33418928815,354.6361,6327.08191071185,2020-09-04,2020-09-04,2020-09-04,2020-11-04
16864,1558.84,30534766737516,0,1,43.4307440841249,1434,0,1558.84,677.015811080973,0,881.824188919027,2017-02-16,2017-02-16,2017-02-16,2017-04-16
16881,5027.21,30534766737516,0,1,61.4426987021216,1434,0,5027.21,3088.85349342293,0,1938.35650657707,2018-07-16,2018-07-16,2018-07-16,2018-09-16
16874,4530.02,30534766737516,0,1,45.5828645025795,1434,7399.08383565982,12731.9044318289,5803.56674575848,802.80059616909,6928.33768607042,2017-12-16,2017-12-16,2017-12-16,2018-02-16
16873,6010.93,30534766737516,0,1,12.3925875238477,1434,2196.48,8445.72808,1046.64424434018,238.31808,7399.08383565982,2017-11-16,2017-11-16,2017-11-16,2018-01-16
16878,2008.66,30534766737516,0,1,35.1320779442218,1434,0,2008.66,705.683996834405,0,1302.97600316559,2018-04-16,2018-04-16,2018-04-16,2018-06-16
14186,13945.08,502085606890,1,1,38.2796164857385,1115,0,13945.08,5338.12314262942,0,8606.95685737058,2021-05-15,2021-05-15,2021-05-15,2021-07-15
14182,8940.28,502085606890,1,1,17.3540721363172,1115,0,8940.28,1551.50264038874,0,7388.77735961126,2021-02-15,2021-02-15,2021-02-15,2021-04-15
14189,11358.8,502085606890,1,1,56.7957905581424,1115,0,11358.8,6451.32025791828,0,4907.47974208172,2021-07-15,2021-07-15,2021-07-15,2021-09-15
14191,9547.26,502085606890,1,1,31.2723465053614,1115,0,9547.26,2985.65222896777,0,6561.60777103223,2021-08-15,2021-08-15,2021-08-15,2021-10-15
15524,17133.32,588821622242,1,1,61.8792145447,1307,0,17133.32,10601.96384143,0,6531.35615857001,2021-11-03,2021-11-03,2021-11-03,2022-01-03
15526,34643.4,588821622242,1,1,40.3617286405033,1307,0,34643.4,13982.6750998441,0,20660.7249001559,2021-12-03,2021-12-03,2021-12-03,2022-02-03
15932,1890.43,501853135462,0,1,73.4371765179169,1371,0,1890.43,1388.27841604766,0,502.151583952344,2021-06-15,2021-06-15,2021-06-15,2021-08-15
15933,1643.15,501853135462,0,1,29.6715238133326,1371,502.151583952344,2188.9887717562,649.506324682817,43.6871878038539,1539.48244707338,2021-07-15,2021-07-15,2021-07-15,2021-09-15
15934,2124.64,501853135462,0,1,29.5766212906497,1371,1539.48244707338,3677.97778909704,1087.82156183544,13.8553420236604,2590.1562272616,2021-08-15,2021-08-15,2021-08-15,2021-10-15
15938,2009.43,501853135462,0,1,58.8271929686604,1371,0,2009.43,1182.09126367015,0,827.338736329847,2021-11-15,2021-11-15,2021-11-15,2022-01-15
15936,887.26,501853135462,0,1,39.7110325879817,1371,0,887.26,352.340107740126,0,534.919892259874,2021-09-15,2021-09-15,2021-09-15,2021-11-15
16898,6373.76,4745033884442,1,1,61.3261048047563,1435,0,6373.76,3908.77873760363,0,2464.98126239636,2018-06-02,2018-06-02,2018-06-02,2018-08-02
16888,4784.84,4745033884442,1,1,47.954296418604,1435,0,4784.84,2294.53635675593,0,2490.30364324407,2017-09-02,2017-09-02,2017-09-02,2017-11-02
16900,6861.76,4745033884442,1,1,47.8158476466799,1435,0,6861.76,3281.00870748082,0,3580.75129251918,2018-07-02,2018-07-02,2018-07-02,2018-09-02
4806,5880.56,4434082240604,1,1,16.1388592665714,279,0,5880.56,949.055302486291,0,4931.50469751371,2021-07-23,2021-07-23,2021-07-23,2021-09-23
4803,5192.56,4434082240604,1,1,51.8500715280959,279,0,5192.56,2692.3460741393,0,2500.2139258607,2021-05-23,2021-05-23,2021-05-23,2021-07-23
4793,130,4434082240604,1,1,61.2916220360871,279,0,130,79.6791086469132,0,50.3208913530868,2020-08-23,2020-08-23,2020-08-23,2020-10-23
5058,15547.84,30577252202180,1,1,61.314989941143,295,0,15547.84,9533.15653206501,0,6014.68346793499,2021-11-07,2021-11-07,2021-11-07,2022-01-07
5327,12125.8,4031511549215,1,1,54.7708369524282,311,0,12125.8,6641.40214717754,0,5484.39785282246,2021-08-10,2021-08-10,2021-08-10,2021-10-10
5322,14337.64,4031511549215,1,1,30.060298245964,311,0,14337.64,4309.93734543263,0,10027.7026545674,2021-04-10,2021-04-10,2021-04-10,2021-06-10
5312,13904.24,4031511549215,1,1,35.908268224349,311,0,13904.24,4992.77179375722,0,8911.46820624278,2020-08-10,2020-08-10,2020-08-10,2020-10-10
5317,17516.16,4031511549215,1,1,45.232920351795,311,0,17516.16,7923.07070149298,0,9593.08929850702,2020-12-10,2020-12-10,2020-12-10,2021-02-10
5826,1192.57,373627600320849,0,1,72.9528831002815,343,645.592371777328,1865.27725139198,1360.77353270413,27.1148796146478,504.503718687844,2021-03-18,2021-03-18,2021-03-18,2021-05-18
5832,9784.94,373627600320849,0,1,59.4409392331706,343,1700.15,11514.842625,6844.53060752147,29.752625,4670.31201747852,2021-09-18,2021-09-18,2021-09-18,2021-11-18
5833,9784.94,373627600320849,0,1,73.7765694009091,343,4670.31201747852,14455.2520174785,10664.5890367514,0,3790.66298072717,2021-09-18,2021-09-18,2021-09-18,2021-11-18
5829,1195.34,373627600320849,0,1,69.9194979417566,343,3096.99,4628.353415,3236.12147073815,336.023415,1392.23194426185,2021-06-18,2021-06-18,2021-06-18,2021-08-18
5825,1138.36,373627600320849,0,1,43.2875037969247,343,0,1138.36,492.767628222672,0,645.592371777328,2021-02-18,2021-02-18,2021-02-18,2021-04-18
6043,1362.1,213188777121787,1,1,63.2703926565699,359,0,1362.1,861.806018375139,0,500.293981624861,2021-12-25,2021-12-25,2021-12-25,2022-02-25
6329,2198.76,3547343804691424,0,1,39.7714672446674,375,1106.35,3471.0625,1380.49248522943,165.9525,2090.57001477057,2020-10-15,2020-10-15,2020-10-15,2020-12-15
6330,1117.01,3547343804691424,0,1,60.1686788808246,375,2090.57001477057,3531.61836706,2124.92811457256,324.038352289438,1406.69025248745,2020-11-15,2020-11-15,2020-11-15,2021-01-15
6331,970.53,3547343804691424,0,1,71.7192723738831,375,1406.69025248745,2560.08998531082,1836.07790958157,182.869732823368,724.012075729248,2020-12-15,2020-12-15,2020-12-15,2021-02-15
6700,12668.9,3527377882693211,1,1,10.9770045056977,391,0,12668.9,1390.66572382234,0,11278.2342761777,2021-09-10,2021-09-10,2021-09-10,2021-11-10
6692,5084.96,3527377882693211,1,1,60.4140506032069,391,0,5084.96,3072.03030755283,0,2012.92969244717,2021-02-10,2021-02-10,2021-02-10,2021-04-10
6872,2984.21,213134444457477,0,1,64.4417906650936,407,0,2984.21,1923.07836120679,0,1061.13163879321,2021-11-12,2021-11-12,2021-11-12,2022-01-12
6862,1689.08,213134444457477,0,1,60.8560831162254,407,3227.74473610344,5278.33214654702,3212.1861982531,361.507410443585,2066.14594829392,2021-01-12,2021-01-12,2021-01-12,2021-03-12
6856,3851.41,213134444457477,0,1,28.7125906224981,407,2450.69,6596.1828,1893.93496407563,294.0828,4702.24783592437,2020-08-12,2020-08-12,2020-08-12,2020-10-12
6857,4267.34,213134444457477,0,1,57.8414158306983,407,4702.24783592437,9157.67774936134,5296.93046744343,188.089913436975,3860.74728191791,2020-09-12,2020-09-12,2020-09-12,2020-11-12
6841,119.26,213134444457477,0,1,33.8278521808876,407,0,119.26,40.3430965109265,0,78.9169034890734,2019-06-12,2019-06-12,2019-06-12,2019-08-12
6861,3989.17,213134444457477,0,1,43.4234369916939,407,1548.66569176418,5705.09158647472,2477.34685037128,167.255894710532,3227.74473610344,2020-12-12,2020-12-12,2020-12-12,2021-02-12
6849,2695.4,213134444457477,0,1,64.5434087262337,407,1450.9,4169.5144,2691.14672109117,23.2144,1478.36767890883,2020-02-12,2020-02-12,2020-02-12,2020-04-12
6860,4758.19,213134444457477,0,1,67.4526302698256,407,0,4758.19,3209.52430823581,0,1548.66569176418,2020-11-12,2020-11-12,2020-11-12,2021-01-12
7139,16059.48,4548229373868682,1,1,46.6741373794058,423,0,16059.48,7495.6237576182,0,8563.8562423818,2021-07-08,2021-07-08,2021-07-08,2021-09-08
7130,13332.36,4548229373868682,1,1,58.6059064025159,423,0,13332.36,7813.55042284647,0,5518.80957715353,2020-11-08,2020-11-08,2020-11-08,2021-01-08
7112,18421.52,4548229373868682,1,1,38.0496094286471,423,0,18421.52,7009.31641082011,0,11412.2035891799,2019-06-08,2019-06-08,2019-06-08,2019-08-08
7433,3059.34,6011730411293752,0,1,63.7429379208052,439,0,3059.34,1950.11319698636,0,1109.22680301364,2021-11-20,2021-11-20,2021-11-20,2022-01-20
7876,11543.5,180002914443591,1,1,52.218257850377,471,0,11543.5,6027.81459495827,0,5515.68540504173,2021-08-15,2021-08-15,2021-08-15,2021-10-15
7871,8681.7,180002914443591,1,1,47.0026931622471,471,0,8681.7,4080.63281226681,0,4601.06718773319,2021-04-15,2021-04-15,2021-04-15,2021-06-15
7861,8751.06,180002914443591,1,1,49.3296369213329,471,0,8751.06,4316.86612476799,0,4434.193875232,2020-09-15,2020-09-15,2020-09-15,2020-11-15
7858,6480.42,180002914443591,1,1,40.111143284643,471,0,6480.42,2599.37055164666,0,3881.04944835334,2020-07-15,2020-07-15,2020-07-15,2020-09-15
7863,12745.22,180002914443591,1,1,48.0234159312872,471,0,12745.22,6120.6900119576,0,6624.5299880424,2020-10-15,2020-10-15,2020-10-15,2020-12-15
7866,7542.56,180002914443591,1,1,66.0532571068822,471,0,7542.56,4982.10654924085,0,2560.45345075915,2020-12-15,2020-12-15,2020-12-15,2021-02-15
8485,2073.4,5314793590956850,0,1,24.928475847852,503,0,2073.4,516.867018229363,0,1556.53298177064,2019-02-21,2019-02-21,2019-02-21,2019-04-21
8506,4089.19,5314793590956850,0,1,55.7546648328048,503,0,4089.19,2279.91417887657,0,1809.27582112343,2020-11-21,2020-11-21,2020-11-21,2021-01-21
8784,7652.12,344081655853567,0,1,53.7834698333214,526,0,7652.12,4115.57565180955,0,3536.54434819045,2021-12-03,2021-12-03,2021-12-03,2022-02-03
8781,3255.25,344081655853567,0,1,64.1335857499971,526,0,3255.25,2087.70855012678,0,1167.54144987322,2021-09-03,2021-09-03,2021-09-03,2021-11-03
8782,4323.75,344081655853567,0,1,27.4247078838238,526,1167.54144987322,5597.53772181168,1535.1083688937,106.246271938463,4062.42935291798,2021-10-03,2021-10-03,2021-10-03,2021-12-03
9203,4747.06,341907968286918,1,1,32.7504815858352,558,0,4747.06,1554.68501116855,0,3192.37498883145,2021-11-01,2021-11-01,2021-11-01,2022-01-01
9200,3760.24,341907968286918,1,1,65.0823534105139,558,0,3760.24,2447.25268588351,0,1312.98731411649,2021-09-01,2021-09-01,2021-09-01,2021-11-01
9198,9547.42,341907968286918,1,1,12.8336492522767,558,0,9547.42,1225.28239544172,0,8322.13760455828,2021-08-01,2021-08-01,2021-08-01,2021-10-01
9196,7917.88,341907968286918,1,1,64.1769886159503,558,0,7917.88,5081.4569462246,0,2836.42305377539,2021-07-01,2021-07-01,2021-07-01,2021-09-01
9783,10512.72,3563015897475514,1,1,41.9373183364074,590,0,10512.72,4408.75285221517,0,6103.96714778483,2021-07-01,2021-07-01,2021-07-01,2021-09-01
9778,8213.14,3563015897475514,1,1,46.1045980626232,590,0,8213.14,3786.63518532053,0,4426.50481467947,2021-03-01,2021-03-01,2021-03-01,2021-05-01
9775,5332.16,3563015897475514,1,1,50.6058660303929,590,0,5332.16,2698.3857461262,0,2633.7742538738,2021-01-01,2021-01-01,2021-01-01,2021-03-01
10264,12399.78,4847812657231616,0,1,49.4495894057307,622,9072.14553968529,21471.9255396853,10617.7790168786,0,10854.1465228067,2021-03-20,2021-03-20,2021-03-20,2021-05-20
10263,12399.78,4847812657231616,0,1,45.2033592623514,622,4074.75,16556.025,7483.87946031471,81.495,9072.14553968529,2021-03-20,2021-03-20,2021-03-20,2021-05-20
10273,4805.75,4847812657231616,0,1,34.0626391507412,622,9711.35,15973.8025,5441.09870422708,1456.7025,10532.7037957729,2021-12-20,2021-12-20,2021-12-20,2022-02-20
11646,12193.54,2240041977085513,0,1,67.7752703854257,718,9472.43,21864.89103,14818.9890150612,198.92103,7045.90201493881,2020-12-21,2020-12-21,2020-12-21,2021-02-21
11653,5635.78,2240041977085513,0,1,59.7371347515856,718,0,5635.78,3366.65349290291,0,2269.12650709709,2021-05-21,2021-05-21,2021-05-21,2021-07-21
11649,14538.06,2240041977085513,0,1,42.9814786885733,718,2965.68655898673,17545.2661708125,7541.21484006125,41.5196118258142,10004.0513307513,2021-02-21,2021-02-21,2021-02-21,2021-04-21
11654,8552.34,2240041977085513,0,1,68.7555850119945,718,2269.12650709709,10861.1762209713,7467.66524991244,39.7097138741991,3393.51097105884,2021-06-21,2021-06-21,2021-06-21,2021-08-21
11648,7949.06,2240041977085513,0,1,62.6913552170102,718,0,7949.06,4983.37344101327,0,2965.68655898673,2021-01-21,2021-01-21,2021-01-21,2021-03-21
12660,11328.32,6011149267039013,0,1,43.3462100444009,782,5409.05,16953.732,7348.80028308481,216.362,9604.93171691519,2021-12-08,2021-12-08,2021-12-08,2022-02-08
12860,2849.25,4570045681119,0,1,43.4817617945618,814,2998.89,6142.03122,2670.66338442802,293.89122,3471.36783557198,2021-04-02,2021-04-02,2021-04-02,2021-06-02
13236,44284.38,4891427991628503,1,1,67.1814533531686,942,0,44284.38,29750.8900924399,0,14533.4899075601,2020-12-11,2020-12-11,2020-12-11,2021-02-11
13248,23835.36,4891427991628503,1,1,93.9797669133078,942,0,23835.36,22400.4157709478,0,1434.9442290522,2021-10-11,2021-10-11,2021-10-11,2021-12-11
13245,45867.88,4891427991628503,1,1,80.1342959072781,942,0,45867.88,36755.9026855952,0,9111.97731440477,2021-08-11,2021-08-11,2021-08-11,2021-10-11
16909,13416.88,4188570062059818061,0,1,35.0633040383892,1436,0,13416.88,4704.40142686583,0,8712.47857313417,2017-12-19,2017-12-19,2017-12-19,2018-02-19
16906,4876.08,4188570062059818061,0,1,97.2112358820369,1436,1149.54580832855,6061.8365012909,5892.78618005331,36.2106929623492,169.05032123759,2017-10-19,2017-10-19,2017-10-19,2017-12-19
16905,4395.88,4188570062059818061,0,1,73.8494724985999,1436,0,4395.88,3246.33419167145,0,1149.54580832855,2017-09-19,2017-09-19,2017-09-19,2017-11-19
16916,3376.78,4188570062059818061,0,1,65.4753601997977,1436,0,3376.78,2210.95886815473,0,1165.82113184527,2018-07-19,2018-07-19,2018-07-19,2018-09-19
15533,2717.22,4907819106582231,1,1,59.0581239593485,1309,0,2717.22,1604.73915584821,0,1112.48084415179,2021-02-17,2021-02-17,2021-02-17,2021-04-17
15540,3502.28,4907819106582231,1,1,60.6201260795018,1309,0,3502.28,2123.08655165718,0,1379.19344834282,2021-06-17,2021-06-17,2021-06-17,2021-08-17
15538,1818.08,4907819106582231,1,1,23.9379357588551,1309,0,1818.08,435.210822444593,0,1382.86917755541,2021-05-17,2021-05-17,2021-05-17,2021-07-17
15536,5343.36,4907819106582231,1,1,50.1447378343522,1309,0,5343.36,2679.41386354564,0,2663.94613645436,2021-04-17,2021-04-17,2021-04-17,2021-06-17
15531,1652.6,4907819106582231,1,1,71.4967885972785,1309,0,1652.6,1181.55592835862,0,471.044071641376,2021-01-17,2021-01-17,2021-01-17,2021-03-17
